video_id,duration,bitrate,bitrate(video),height,width,frame rate,frame rate(est.),codec,category,url,title,description,hashtags,views,likes,comments,audio_path,Transcript,Translate
RE5i-1le1Hc,133,519,391,272,480,29.97,0.0,h264,Travel & Events,https://www.youtube.com/watch?v=RE5i-1le1Hc,Cenote Yucatan. 2012,Conociendo el cenote,viaje,16,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/RE5i-1le1Hc.mp3,Ready or not!,"Well, you're not"
RLLE-ejQ9No,202,378,263,640,480,29.97,0.0,h264,Entertainment,https://www.youtube.com/watch?v=RLLE-ejQ9No,Una historia con loquendo 5: Cambio de directivos.,"Vader y Lucy comienzan una batalla que es interrumpida, mientras Barricade94 termina unos asuntos directivos.","Nicholsgx, loquendo, evangelion, elfen lied",35,1,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/RLLE-ejQ9No.mp3,"¡Jajaja! No recuerdas la última vez. Tu insolencia ha sellado tu muerte. Ahora no tendré compasión de ti. Ahora estoy listo para la acción. Ven por mí. ¡Tú te concuernos! Parece que tienes vanas de morir. Entonces te cumpliré tu deseo. ¡Ah! ¡Deja de espantar a mi ar! ¡Que vas a sentir todo el poder del lado obscuro! Yo soy el lado obscuro. ¡Ah! ¡Vita otra vez! ¡Ah! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¡Ahh! ¿Quiénes son ustedes? Me están interprediendo en mi trabajo, así que prepárate a asumirme las consecuencias. No pudo, déjala en paz, no le harás daño. Entonces tú también movilás. ¡No, no, no! ¡Deja que me encargue de esto! ¡Ya puedo con este cabrón! ¡Ah! ¡Me voy a dar mierda! ¡Ah! ¡No puede ser! Es una prisionera unero 15 que llegado se está haciendo aquí, en que está tentando con la corcia de estar en la taleta. Si, ya casi tengo el poder con la muerte de barricadello. No hijo de puta, no he muerto, pero tu ya casi lo estás. No puedes ser como puedes seguir vivo, he mandado a dar pedir a matarte. Creo que vivirse equivocó el objetivo de ya matar a alguien que necesitabas. ¿Ha matado a luces? Todo el proyecto ha caído. Y tu también. Se supone que yo sería el nuevo Dios de este mundo, no deberías matarme. En este mundo no puede haber dioses, por eso has muerto, ya la acabaste y te vas a morir. Bien, has perdido calderón. ¡Que nier, esto es imposible a Ana, me desangro a Ana! Que descanses empiezas calderón. Ahora toca lo tuyo Luce con este papel remediar en nuestro antiguo problema. Que yo ocasioné.","Hahaha, you don't remember the last time your insolence sealed your death? Now I won't have compassion for you. Now I'm ready for the action! Come for me, fucking horns! It seems you're going to die, so I'll fulfill your wish. Ah, stop scaring me! You're going to feel all the power of the dark side! I am the dark side! Ahahaha! Ahahaha! Vita, again! Shit arm, I told you, now you're going to die for real. I don't think so, I'll give you a break. Ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah Who are you? They are interfering with my work, so prepare to assume consequences. He did not f**k, leave the empire, you will not hurt him. Then you too move. No, I do not care, let me take care of this, I can not with this f**k. Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Yes, I almost have the power, with the death of Barrick, I am not a son of a bitch, I have not died, but you are almost gone. You can't be as you can live, I have sent to give up and kill you. I think living is wrong, the objective has already killed someone you needed. You have killed Luce, the whole project has fallen. And you too. It is supposed that I would be the new 10 seconds, you should not kill me. In this world there cannot be gods, that's why you died, you have already died and you will die. Nooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo Well, you lost Calderón. What? This is impossible to Ana, I beg you. Calm down, Calderón. Now it's your turn to use this remedy in our old problem. I caused it."
RNhN-i0azOw,114,384,320,320,240,29.97,0.0,h264,Entertainment,https://www.youtube.com/watch?v=RNhN-i0azOw,Kenneth Bordewick 9 Golden Globes 411 Interview,"Kerri Pomaroll ws invited to Jayneoni Moore's Splendiferous Boom Boom Room. the Golden Globe's celebrity giftng suite, the place for companies to get thei...","Hollywood 411, golden globes, Beverly Hills Luxury Interiors, Ken Bordewick, hollywood elite",229,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/RNhN-i0azOw.mp3,"Well award season is right around the corner. Do you ever wonder what it's like to hang out backstage at the Golden Globes or be in the green room with the stars? Well, we're gonna have an exclusive sneak peek of where they'll be from the man who designed it and that's not all he's also responsible for designing Michael Jackson's last home. All of Hollywood's hottest gather at the Golden Globes each year, but only one gets to create the presenters lounge. This year the honor goes to Ken Boardwick. I hear there's two rooms this year. Yeah Two rooms. We're doing one as a dining room. One as a bar and a lounge combined. It's the quintessential elements of elegance. The stars are used to nice homes, but I decided to bring in these new lines, stuff that they've never seen before. And this light fixture here, that's pretty unusual. It was designed specifically for this room, actually. The trail's out into the bar area to bring you into the lounge. The presenters also mix and mingle in the adjoining dining room, where Ken is soundproofing the windows so the presenters won't get nervous. How do you get a job like this? Well, Ken is very well known to the Hollywood elite. He was also one of the few designers to work on Michael Jackson's mansion in Holmby Hills. What did Michael Jackson have in mind when he spoke to you about what he wanted for the home? He wanted it placial and luxurious. He wanted it to look like Queen Elizabeth could walk in. And fit for a queen it was. Ken designed this dining room for Jackson, but told us the singer rarely ate there. He kept the table set as a display, and he ate in the kitchen with his kids. And contrary to reports that Jackson didn't pay his bills, Ken said he was always paid on time, sometimes in advance. And Jackson never tried to bargain on a price.","Well, award season is right around the corner. Do you ever wonder what it's like to hang out backstage at the Golden Globes or be in the green room with the stars? Well, we're going to have an exclusive sneak peek of where they'll be from the man who designed it. And that's not all. He's also responsible for designing Michael Jackson's last home. All of Hollywood's hottest gather at the Golden Globes each year, but only one gets to create the presenters lounge. This year, the honor goes to Ken Boardwick. I hear there's two rooms this year. Two rooms. We're doing one as a dining room, one as a bar and a lounge combined. It's the quintessential elements of elegance. The stars are used to nice homes, but I decided to bring in these new lines, stuff that they've never seen before. And this light fixture here, that's pretty unusual. It was designed specifically for this room, actually. The trail's out into the bar area to bring you into the lounge. The presenters also mix and mingle in the adjoining dining room, where Ken is soundproofing the windows so the presenters won't get nervous. How do you get a job like this? Well Ken is very well known to the Hollywood elite. He was also one of the few designers to work on Michael Jackson's mansion in Holmby Hills. What did Michael Jackson have in mind when he spoke to you about what he wanted for the home? He wanted it placial and luxurious. He wanted it to look like Queen Elizabeth could walk in. And fit for a queen it was. Ken designed this dining room for Jackson but told us the singer rarely ate there. He kept the table set as a display and he ate in the kitchen with his kids. And contrary to reports that Jackson didn't pay his bills, Ken said he was always paid on time, sometimes in advance. And Jackson never tried to bargain on a price."
RPhZ-I1ucwE,154,3019,2865,1280,720,30.0,30.0,h264,People & Blogs,https://www.youtube.com/watch?v=RPhZ-I1ucwE,Kitty Cat Skype,Here you see two kitties skyping!  My kitty (James) was totally up for it but his buddy (Michael) was totally shy and not up to the challenge.  Sadly this skype could have gone better.  BUT SO CUTE!  Stay tuned for part 2,"Cute, Kitty, Skype",104,1,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/RPhZ-I1ucwE.mp3,"This is two kiddies Skyping on camera. They may or may not be bizarro versions of each other Well James is pretty obedient so It'll be here Come on show a little life Yeah, James we will have to try again when they're less sleepy. That was a funny. Oh my god. Look at this guy. You keep freezing up you","Oh my god, that's so cute!"
RS-B-jY4OAw,523,165,97,352,288,29.97,0.0,h264,Education,https://www.youtube.com/watch?v=RS-B-jY4OAw,1 John 5,"""By this we know that we love the children of God, when we love God, and keep his commandments. For this is the love of God, that we keep his commandments: and his commandments are not grievous.""","John the Beloved, Luke, New Testament, Epistles, Paul, Church, Revelation, John, Mark, Jesus, Apostles, Savior, Mormon, Matthew, Crucifixion, Jesus Christ. Bible",36,1,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/RS-B-jY4OAw.mp3,"Chapter 5 overcome 1. If we receive the witness of men, the witness of God is greater, for this is the witness of God which he hath testified of his Son. He that believeth on the Son of God hath the witness in himself. He that believeth not God hath made him a liar, because he believeth not the record that God gave of his Son. And this is the record that God hath given to us eternal life, and this life is in his Son. He that hath the Son hath life, and he that hath not the Son of God hath not life. These things have I written unto you that believe on the name of the Son of God, that ye may know that ye have eternal life, and that ye may believe on the name of the Son of God. And this is the confidence that we have in him, that if we ask anything according to his will, he heareth us. And if we know that he hear us, whatsoever we ask, we know that we have the petitions that we desire to of him. If any man see his brother sin a sin, which is not unto death, he shall ask, and he shall give him life for them that sin not unto death. There is a sin unto death. I do not say that he shall pray for it. All unrighteousness is sin, and there is a sin not unto death. We know that whosoever is born of God, sineth not, but he that is begotten of God, keepeth himself, and that wicked one touches him not. And we know that we are of God, and the whole In chapter 5 here I'd like to concentrate on just basically two things, verses 7 and 8 and then the couple that are on further. It makes a point here, for there are three that bear record in heaven, the Father, the Word, which is another way of saying Jesus Christ and the Holy Ghost. And these three are one. Some people do... I've never run across anybody that really understood the concept of the Trinity, but that was developed by lawyers and philosophers about 300 years after Christ was crucified. They had a problem in that time. There was a philosophy that was circulating that basically said that, or that prompted them to field that they needed to handle this. And the philosophy was that anything that was of earth was morally corrupt. And then somebody asked, well, didn't Christ have an earthly body? And didn't He come from the earth? And didn't that make Him sort of morally corrupt somehow? And they couldn't allow that. So then they had to come up with some kind of idea that He didn't really have an earthly body, which was kind of dumb, because then if He didn't really have an earthly body, then what happened when He was crucified? Where did they drive the spikes through? Right? Was there any pain? Well, if you didn't have an earthly body, was there any pain? Probably not. Was there any blood? Well, maybe not. It was just made to look like it. It, it, it leaves all kinds of really strange questions up there, but, you know, they, they needed to have something and that's what they came up with. To me, it doesn't seem any more difficult than if you have a president of a company and two vice presidents. And, you know, they're the upper management of the company. They sit down together. They make decisions. assignments made and the president makes the decision, signs some executive orders and the vice presidents go carried out. And nobody would think that they're the same person. They're just the upper management and Heavenly Father and the Savior and the Holy Ghost are the upper management of Heavenly Father's Kingdom. It sort of makes more sense to me than any trying to think of any sort of like being three different versions of the same thing. But Paul and John are has a really nice indication here of something that's really nice and it can be taken a lot of different ways but I like this one. your hope, your desires for a communion with Heavenly Father through Jesus helps you to purify yourself. And then the water, the baptism, that you're baptized by water, that is symbolic of the cleansing and the burial of the old man down into the water and coming up fresh, just like a resurrection actually from the water, that's what it's symbolic of. And the blood that the Savior shed for you for you as a way of being what we called earlier in the other chapter, the appropriation, the way that you became, how shall we say, accommodated the bridge between you across that gulf which was caused by, caused death to get back together again with Heavenly Father. And of course there's another set of circumstances here too and that is birth. Before birth, the baby is alive, and some of our children were kicking really hard too. But when the water, when my wife's water broke, and the blood was there, the baby came out, all of a sudden there was a whole different spirit in that baby than there had been before, when as soon as it was breathing, boy, it was a whole different than before when it was inside. There's a lot of symbolism in a lot of these things. And John's just, sort of using what's available to him to help people understand that there is symbolism in a lot of things that people don't think there's symbolism in and that Heavenly Father has set it up this way so that we can learn from various aspects of life that he's thought about all of this before he understands. Now, oops, I'm a little further there I wanted to. And verse 14 and 15, and this is the confidence that we have in him. This is the confidence that John is saying, He has in him that the other apostles in him and that we can have in the Savior, that if we ask anything according to his will for us, whatever is good for us, Heavenly Father the Lord will hear us. And if we know that he hears us whatsoever we ask, we know that we have the petitions that we desire to him, that if they're good for us, he will grant them unto us. What an exciting thing to have. Somebody will actually pay attention to the requests you make. In verse 21, keep yourselves from idols. After remember, idols doesn't mean necessarily those little things that they worship. It can be a job, it can be a car, it can be a house, it can be TV, it can be sports, it can be hobbies. We can worship all of those because anything that we're prepared to give our time to, above giving time to things of the Gospel basically qualifies as an idol I think.","Chapter 5 overcome 1. If we receive the witness of men, the witness of God is greater, for this is the witness of God which he hath testified of his Son. hath life, and he that hath not the Son of God hath not life. These things have I written unto you that believe on the name of the Son of God, that ye may know that ye have eternal life, and that ye may believe on the name of the Son of God. And this is the confidence that we have in him, that if we ask anything according to his will, he heareth us. And if we know that he hear us, whatsoever we ask, we know that we have the petitions that we desire to of him. If any man see his brother sin a sin which is not unto death, he shall ask, and he shall give him life for them that sin not unto death. There is a sin unto death. I do not say that he shall pray for it. All unrighteousness is sin, and there is a sin not unto death. We know that whosoever is born of God, sineth not, but he that is begotten of God, keepeth himself, and that wicked one touches him not. And we know that we are of God, and the whole In chapter 5 here I'd like to concentrate on just basically two things, verses 7 and 8 and then the couple that are on further. It makes a point here, for there are three that bear record in heaven, the Father, the Word, which is another way of saying Jesus Christ and the Holy Ghost. And these three are one. Some people do, I've never run across anybody that really understood the concept of the Trinity, but that was developed by lawyers and philosophers about 300 years after Christ was crucified. They had a problem in that time. There was a philosophy that was circulating that basically said that, or that prompted them to field that they needed to handle this. And the philosophy was that anything that was of earth was morally corrupt. And then somebody asked, well, didn't Christ have an earthly body? And didn't He come from the earth? And didn't that make Him sort of morally corrupt somehow? And they couldn't allow that. So then they had to come up with some kind of idea that He didn't really have an earthly body, which was kind of dumb, because then if He didn't really have an earthly body, then what happened when He was crucified? Where did they drive the spikes through? Right? Was there any pain? Well, if you didn't have an earthly body, was there any pain? Probably not. Was there any blood? Well, maybe not. It was just made to look like it. It...it...it...it leaves all kinds of really strange questions up there, but, you know, they...they needed to have something, and that's what they came up with. To me, it doesn't seem any more difficult than if you have a president of a company and two vice presidents. And, you know, they're the upper management of the company. They sit down together. They make decisions. assignments made and the president makes the decision, signs some executive orders and the vice presidents go carried out. And nobody would think that they're the same person. They're just the upper management and Heavenly Father and the Savior and the Holy Ghost are the upper management of Heavenly Father's Kingdom. It sort of makes more sense to me than any trying to think of any sort of like being three different versions of the same thing. But Paul, John's are has a really nice indication here of something that's really nice and it can be taken a lot of different ways but I like this one. your hope, your desires for a communion with Heavenly Father through Jesus helps you to purify yourself. And then the water, the baptism, that you're baptized by water, that is symbolic of the cleansing and the burial of the old man down into the water and coming up fresh, just like a resurrection actually from the water. That's what it's symbolic of. And the blood that the Savior shed for you for you as a way of being what we called earlier, another chapter, the appropriation, the way that you became, how shall we say, accommodated, the bridge between you across that gulf which was caused by, caused death, to getting back together again with Heavenly Father. And of course, there's another set of circumstances here too and that is birth. Before birth the baby is alive, and some of our children were kicking really hard too. But when the water, when my wife's water broke and the blood was there, the baby came out, all of a sudden there was a whole different spirit in that baby than there had been before. When as soon as it was breathing, boy, it was a whole different than before when it was inside. There is a lot of symbolism in a lot of these things. And John's just, sort of using what's available to him to help people understand that there is symbolism in a lot of things that people don't think there's symbolism in and that Heavenly Father has set it up this way so that we can learn from various aspects of life that he's thought about all of this before he understands. Now, oops, I'm a little further there I wanted to. And verse 14 and 15, and this is the confidence that we have in him. This is the confidence that John is saying, He has in him that the other apostles in him and that we can have in the Savior that if we ask anything according to his will for us, whatever is good for us, Heavenly Father the Lord will hear us. And if we know that he hears us whatsoever we ask, we know that we have the petitions that we desire to him, that if they're good for us, he will grant them unto us. What an exciting thing to have. Somebody will actually pay attention to the requests you make. In verse 21, keep yourselves from idols. After remember, idols doesn't mean necessarily those little things that they worship. It can be a job, it can be a car, it can be a house, it can be TV, it can be sports, it can be hobbies. We can worship all of those because anything that we're prepared to give our time to above giving time to things of the Gospel basically qualifies as an idol I think."
RVPn-5GHEps,139,822,701,640,360,25.0,0.0,h264,Shows,https://www.youtube.com/watch?v=RVPn-5GHEps,FRANCE 24 Reportages - 12/05/2012 REPORTAGES,"Tout en images, un regard décalé en prise directe avec l'actualité.  FRANCE 24 L'ACTUALITE INTERNATIONALE 24H/24 http://www.france24.com","reporter, terrain, news, info, international, le, affairs, field, current, sur, internationale, in, the, reporting, france24, monde, world, duplex",117,1,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/RVPn-5GHEps.mp3,"Ils étaient attendus comme en attente un sauveur, mais les observateurs de l'ONU sont là pour écouter seulement du moins dans un premier temps. À leur arrivée, les habitants d'Azara, à l'est de Homs, tout près de la frontière libanaises, laissent éclater leur désespoir. 50 personnes auraient été enlevées ou arrêtées par l'armée. Les sages-unis turcomments savent que les observateurs ont peu de marge de manœuvre pour l'instant. Peu importe, l'essentiel est d'être entendu. Les slogans d'abord qui demandent la chute du régime, puis, ils montrent les doules de Budochar et de Mortier. Au moins 12 habitants du village auraient été tués et cette femme a perdu ses deux enfants. Azara est tenue par l'armée syrienne libre, reformée de déserteurs que les régimes qualifient de terroristes. Il n'y a pas de groupes armés. Il n'y a que l'armée libre. On est tous de l'armée libre. Je suis déserté de l'armée le 26 mars et j'ai vu les massacres de Babama. Trois pièces d'artilleries les bombardés. Selon les habitants, d'autres déserteurs tentent toujours de rejoindre les rangs de l'armée libre, comme ceux qui conduisaient ce char. Ils ont fait d'éfections et ils ont rejoint l'armée libre chez nous. L'armée les a visés avec un obus, les deux soldats sont morts, l'un était Dalep, l'autre le déresort. En repartant, les observateurs s'arrêtent dans un amour un peu plus bas pour écouter les habitants à l'aubergement. la communauté de Bachar al-Assad. Eux aussi veulent être entendus, eux aussi disent être agressés par les opposants au régime qu'ils qualifient de bandes armées. Regardons nationalité, si tu trouves un seul Syrien parmi eux, c'est un voyou qui sort de prison. Ici, on est tous des soldats d'Assad, on est tous avec Assad, on l'aime tous. Si tous les observateurs repartis, les barrages de l'armée se referment sur Aszara et ses habitants terrifiés.","They were waiting, as if waiting for a saviour, but the UN observers are there to listen to them at least for the first time. Then the inhabitants of Azara, in the east of Homs, near the Lebanese border, let their despair burst. 50 people would have been taken or arrested by the army. My brother is a doctor, his name is Hanimoramed Kanan. They arrested him at Baba Ammar two months ago. We don't know where he is, the intelligence services don't want to tell us anything. The inhabitants of the city are all disappointed. The U.S. and the U.S. know that the observers can walk around for the moment. However, the essential thing is to be heard. The slogans first, which ask for the fall of the regime, then they show the 12 dead and the dead. At least 12 inhabitants of the village would have been killed and this woman lost her two children. Azara is held by the free Syrian army, formed of deserts that the regime qualifies as terrorists. There is no armed group, there is only the free army. We are all free. I was the witness of the Babama massacre. I deserted the army on March 26th and I saw the Babama massacre. Three pieces of artillery, the bombardments. According to the inhabitants, other deserters always try to join the ranks of the free army, like those who led this char. They have made defections and they joined the free army at home. The army warned them with a gun, the two soldiers died, one was Dalep, the other was Der Esor. By leaving, the observers stop in a hameau, a little lower, to listen to the inhabitants of the the Bachaara community in Assad. They also want to be heard, they also want to be attacked by the opponents of the regime that qualifies as a band of armies. Look at our nationality, if you find a Syrian among them, it's a seeker who comes out of prison. Here, we are all Assad's soldiers, we are all with Assad, we love all of them. If all the observers leave, the barracks of the army close themselves on Aszara and its terrified inhabitants."
RW3E-_KB98s,113,189,137,192,144,10.0,0.0,h264,People & Blogs,https://www.youtube.com/watch?v=RW3E-_KB98s,tunez, ,MOV01926,29,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/RW3E-_KB98s.mp3,"Ya se ha emocionado, es un poco. Este es nuestro pedazo, Terz. ¿Se sigue haciendo nuestro pedazo? Sí, sí, todo. ¡Es todo! Y ahí tenemos la playa. El mar. Es que esto me recuerda más a Marbella. Banana. Vengan a salcorriendo por la playa.","You are excited, it's a bit... I'm practicing a lot, I'm not used to it. This is our hotel. It's all there. And there we have the beach. The sea. This reminds me of Marbella. Banana. Come on, let's go to the beach."
RXpB-KLKpHc,153,399,323,320,240,30.0,0.0,h264,People & Blogs,https://www.youtube.com/watch?v=RXpB-KLKpHc,YouTube   afridi 37 ball 100, ,"37, 100, afridi, ball, YouTube",27,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/RXpB-KLKpHc.mp3,"But this was overshadowed however by the incredible 37 ball 100 by young Shahid Afridi of Pakistan. The team on the receiving end was Sri Lanka, a side also renowned for his fast run scorers, notably Jair Suria, the man whose record was broken by Afridi. Coming in at number three and playing his first one day innings, Afridi was given free range to help Pakistan to a big total. Their only hope of reaching the final. But signing captain Saeed Anwar could not possibly have expected what was to happen. follow. Afriely was only at the crease for 44 minutes but when he smashed his second ball for a huge six you sense something special was coming. In all Afriely hit 11-6's equaling the world record and 6-4's in his incredible record breaking 37 ball hundred. The main feature of his innings was the incredibly clean hitting especially straight and predominantly off the spinners. One of the main sufferers was Jayasuriya himself who was clubbed for 28 in one over. Flatter faster and hit further and higher. Six more. That's going to be six. No question about it. The 3d is 50. Has come off 18 balls. Just one ball slower than the world record. Through for four. That's an enormous blow. It's another six. not explore this time down the track he comes and this is going a long way another six these are not hits these are scud missiles and this is another one even bigger over mid-wicket and out of the ground and he swept it away this should be the world record Saeed Afridi has got a fastest hundred in one day international cricket","But this was overshadowed however by the incredible 37 ball 100 by young Shahid Afridi of Pakistan. The team on the receiving end was Sri Lanka, a side also renowned for his fast run scorers, notably Jair Suria, the man whose record was broken by Afridi. Coming in at number three and playing his first one day innings, Afridi was given free range to help Pakistan to a big total. Their only hope of reaching the final. But signing captain Saeed Anwar could not possibly have expected what was to come. follow. Afridi was only at the crease for 44 minutes, but when he smashed his second ball for a huge six, he sensed something special was coming. In all, Afridi hit 11-6's, equaling the world record, and 6-4's in his incredible, record-breaking 37 ball hundred. The main feature of his innings was the incredibly clean hitting, especially straight and predominantly off the spinners. One of the main sufferers was Jayasuriya himself who was clubbed for 28 in one over. not explore this time down the track he comes and this is going a long way another six these are not hits these are scud missiles and this is another one even bigger over mid-wicket and out of the ground and he swept it away this should be the world record Saeed Afridi has got a fastest hundred in one day international cricket"
RekZ-q2-DJQ,296,960,843,640,480,21.0,0.0,h264,People & Blogs,https://www.youtube.com/watch?v=RekZ-q2-DJQ,"Huasteca Tamaulipas. Danza Folklorica ""KamanFOlk""","KamanFolk, presente en la huapangueada de Tlapacoyan Veracruz, presentando este baile de Tamaulipas, solo fue una pequela exhibicion de los estilos huastecos por parte de nuestro grupo, solo nos falto Queretaro y Panuco en grupo pero fue por causa de tiempo y aparte, la mayoria llevo Panuco al evento.   Saludos y nos vemos en el 2012, para iniciar lo demas","Coyutla Veracruz, Huasteca Tamaulipeca, Coyutla",1789,2,2,/content/drive/MyDrive/EGBI222_Group Project_1/audio/RekZ-q2-DJQ.mp3,"Oh, Meli! Thank you!",Thank you very much.
RiKZ-amOEsY,162,907,820,640,480,29.97,0.0,h264,Music,https://www.youtube.com/watch?v=RiKZ-amOEsY,hot like you(wish I had met you sooner),A song I wrote a long time ago,"the, killers",157,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/RiKZ-amOEsY.mp3,"This guy rules you some years ago. Don't you wish you hadn't let him go home? Sides and those hippies plagiarize outside of the Rock and Roads survive. He crowd his tears all the way yet. Did those critics say had to be the best yet they put him through the test. Often times now you wonder where he is. You wonder was he sent to help you make it through your hardest year. This guy helped you a song long ago. How he loved you. So young lady that you were young lady of this guy was there Careful, oh God, you threw it into it, got you through, but you bore. It's like never before. I love the Lord who now was there to bore, wrote you a song and told you he loved you. He told you he loved you forever, forever. Yes, I loved you.","This guy rules you some years ago Don't you wish you hadn't let him go Home sides and those hippies plagiarize That's how the rock and roll survive He crowd his tears all the way yet Did those critics say had to be the best, yet they put him through the test. Often times now you wonder where he is, you wonder what he's sent to help you make it through your hardest year. This guy helped you a song long ago, how he loved you. So younger lady that you were younger lady of course this guy was there Careful, oh God, you threw it into it, got you through, but you bore I love the Lord who now was there to bore, wrote you a song and told you he loved you. He told you he loved you forever, forever. Yes, I loved you."
