video_id,duration,bitrate,bitrate(video),height,width,frame rate,frame rate(est.),codec,category,url,title,description,hashtags,views,likes,comments,audio_path,Transcript,Translate
VWN8-EPmoPY,220,697,574,640,480,23.75,0.0,h264,People & Blogs,https://www.youtube.com/watch?v=VWN8-EPmoPY,One month update,The first month has came and went ....my one month was actually Saturday but i been so busy i wasn't able to update until today....i def gotta work on my video skills because it isn't the greatest...but anyway enjoy,"loc, hair, journey, beauty, dread, natural, style",112,0,3,/content/drive/MyDrive/EGBI222_Group Project_1/audio/VWN8-EPmoPY.mp3,"What's going on y'all? It's me tree giving y'all my one month lotto date Made in the month man. Here's grown a little bit quite happy had to give it a twisted day and get shape up right after cuz Had to get the shape up man. I don't know what you're I just think at least you here look a little neuter when you saw shaped up But yeah, man, I'm loving it I cut the the mango a lot I mostly use water and I might make some like dew grow and some tea tree oil in it in the bottle and shake it up and spray it in my hair. It's all over the head. I picked up some seed breeze. Seed breeze is rocking. I love the seed breeze. I was gonna get some wind chains actually, but I don't know why I didn't grab it, but they do the same thing. I can definitely tell my lot lady feels like damn It's a little bit little something but you know, it's a kind of a ego booster, but I don't worry about it getting long, you know if it gets long gets long I just uh went at the lock lock grow. I just want to be healthy some Listen to WCC 181 and I'ma get some no natural stuff kissing stuff that's a little more natural. I don't want all that chemical shit in my head. That's not the way to go. All the chemicals and whatnot. Not much more to say. I guess I'm too beheld. Looks like it's shaking a little bit. I might be bugging. I might be bugging, but it might be like one of them that's shaking, but dude, it shakes a little bit. Oh God, I don't know son. I gotta go. I got the kid crying in the background. But uh, stay peace and stay alive. One.","What's going on y'all? It's me tree giving y'all my one month lotto date Made in the month man. Here's grown a little bit quite happy had to give it a twist today and get shape up right after cuz Had to get the shape up man. I don't know what you're I just think at least you here look a little neuter when you saw shaped up But yeah, man, I'm loving it I cut the the mango I can definitely tell my lot lady feels like damn a little bit little something but you know, it's a kind of a ego booster, but I don't worry about it getting long, you know, if it gets long gets long I just uh went into lock lock grow. I just want to be healthy some Listen to WCC 181 and I'ma get some no natural stuff kissing stuff that's a little more natural. I don't want all that chemical shit in my head. That's not the way to go. All the chemicals and whatnot. Not much more to say. I guess I'm too beheld. Looks like it's shaking a little bit. I might be bugging. I might be bugging but it might be like one of them that's shaking but dude, it shakes a little bit. I don't know son. I gotta go. I got the kid crying in the background. But uh, stay peace and stay alive. One."
VeJ-AHXLuWY,327,427,316,720,480,25.0,0.0,h264,Music,https://www.youtube.com/watch?v=VeJ-AHXLuWY,Toi seul est digne,"Une vidéo sur cette chanson que j'aime beaucoup, oui c'est vrai Toi seul est digne!","praise, louange, toi, chrétienne, seul, Luiten, Dan, musique, fr, est, alléluia, christian, digne, religious",149433,290,19,/content/drive/MyDrive/EGBI222_Group Project_1/audio/VeJ-AHXLuWY.mp3,"L'immensité de ta grandeur montre que je ne suis rien Mais quand tu fasses sonner la terre J'étais déjà près de ton cœur Pourquoi je veux t'adorer à se le redanger, droit Pour l'éternité Pour toi, seul et recevoir, engendroi Présente ce jeune, il a ce besoin","I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry,"
Vh-B-8PsAqU,242,1237,1177,640,480,29.67,0.0,h264,Film & Animation,https://www.youtube.com/watch?v=Vh-B-8PsAqU,"""MEMBO Y FUFU""","""YOYO MI GENTE ESTE ES ""MEMBO Y FUFU"" TRAENDOLES UNA HERMOSA CANCION ESPERO KE LAS DISFRUTEN Y LES TOKE EL CORAZON Y ACEPTEN A CRISTO COMO SU SENOR Y SALVADOR Y YA SAVEN SIEMPRE PA LANTE Y NUNCA PA ATRAS PAPA GOD BLESS YALL LOS AMO""","4024, 102",893,5,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/Vh-B-8PsAqU.mp3,"Me voy, fu fu. Me digo al mejor de lo que me hace. Pero ayúdame que no te sé, ya la... Todo nuestro pecado se ha agradecido con mi Cristo porque ama, le te quiere y quiere darte buena vida como me la dio a mí. Me días de todo esto. Ahora estoy aquí agradecido con él. Te amo mi Señor por tanta vida que me has dado. Dios es Cristo, yo te amo. Quiero decirte que cada día vivo agradecido por toda la bendición que me has hecho a mí y a mi familia. Ahora estoy feliz porque el agua el quino quino ya no sabe Ya tu sabes que este membo representando Jesucristo.","I'm going to do it better than I did. I love you, Jesus. I am grateful to you, all our sins, I am grateful to you, my Christ, for He loves you and He wants to give you a good life, as He gave me. I am grateful to you for all of this, now I am here, I am grateful to Him, I love you, my Lord, for so much life that you have given me, Jesus Christ, I love you, I want to tell you that every day I am grateful for all the blessings that you have done to me and my family, now I am grateful because I water the King, who already knows You know that this man knows that you love me, that you have never left me, you have felt alone in my bed, you have surrounded me and I have asked for you, sir, I can't help you anymore, I put myself next to you, you have never abandoned me, you have my love, this love is not a hypocrite love, it is the father's love, a pure love, a love that does not deceive because God knows our hearts. representing Jesus Christ."
Vkhp-egkOrg,128,2036,1841,1280,720,29.97,29.97,h264,Music,https://www.youtube.com/watch?v=Vkhp-egkOrg,Bruno JR,JR introduces a short music vid and track Bruno  Produced by JudahJew http://www.youtube.com/user/NoonpJudah?feature=watch Be sure to check us out at www.facebook.com/ChromeMusicGroup,"JR, Judah, Jamall, Jew, CMG, Chrome, Bruno, Mars, Richards, Music, Jrmusic, Group, NoonpJudah",24,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/Vkhp-egkOrg.mp3,"My name is Jamal Richards, travel by the name JR. I'm about to go off.","My name is Jamal Richards, travel by the name JR. I'm about to go off."
VlQm-0lf-Sc,201,325,195,320,240,18.0,0.0,h264,Music,https://www.youtube.com/watch?v=VlQm-0lf-Sc,Borracho - Golpe a golpe,"Esta buena la cancion, ademas es para un mina que que barbara",romantic ballads,64,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/VlQm-0lf-Sc.mp3,lo que siento por ella es un dolor en el pecho yo ya me tomé la botella y hoy también sigo de derecho y sabes que son rumores que mal insenciones que dudaste conmigo y no tenías derecho pues te es una mala mujer que no vale la pena tener por algo por algo de ciego no se que vengo desde el uni a dormir a mala mujer ya me tomé la botella también sigo de eso.,"I'm sorry for her, it's a pain in the neck I already took my bottle and today I'm also a straight man And you know that they are rumors, that they have bad intentions You were with me and you didn't have rights You are a bad woman, that is not worth the pain to have I'm going to run, I'm going to run I'm blind, I don't know, I don't know, I'm coming, I'm going to put you in my mouth I already took my bottle and today I'm going to run I also follow that"
Vmpj--2aHMQ,132,312,195,320,234,12.0,12.0,h264,Film & Animation,https://www.youtube.com/watch?v=Vmpj--2aHMQ,Japon travesti dance,¿what is dis??,"Animation, Short, Airplane, Motor, Blooper, Improv, Motorcycle, Boat, Auto, Parody, Train, Sport, Sk, Series, Pranks, Film",4312,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/Vmpj--2aHMQ.mp3,じゃあちょっと出かけてくる!まったく本能の思むくままだななさけない本能とはなんだ本能とは俺の場合思想と言ってほしいな思想とま好きにするさ本者バーキちゃんあとよろしく病気だなバーキちゃんなんだよ今度はちゃんと仕事するからああ勝手にしろ,"I'm going out. Wait. I haven't told you about the patient's condition yet. My hobby is a 38-year-old, 30-year-old, and a little girl. Other than that, I'm a pass. But Ryo, this is business. Don't you have time? Ryo is busy too. What? Are you that busy? Oh, that's bad. It's my freedom. I can't believe you're so serious about your brain. I'm so sorry. What's wrong with your brain? You should have told me you were going to die. I'm going to die. I'll do whatever I want. Thank you for your help, Mackey. You're sick. Mackey. What? I'm going to work. Yeah, do it on your own."
VoVx-sOnoPw,94,3146,2999,1280,720,30.0,30.0,h264,Gaming,https://www.youtube.com/watch?v=VoVx-sOnoPw,ktow18pat - Black Ops II Game Clip,Game Clip,"Black Ops II, ktow18pat, Call of Duty",4,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/VoVx-sOnoPw.mp3,Hunter Killer Drone inbound.,Hunter Killer Drone inbound.
VrpM-fc1e7Y,128,1311,1230,854,480,29.92,0.0,h264,Travel & Events,https://www.youtube.com/watch?v=VrpM-fc1e7Y,Jackie's Skating Show 4-24-10,Jackie skates beautifully to Fleur de Lis with a new dress and bob!,skate,95,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/VrpM-fc1e7Y.mp3,Here is Jackie Riding.,Here is Jackie Riding.
Vv_x-lLGmJQ,87,470,356,176,144,15.0,15.0,h264,People & Blogs,https://www.youtube.com/watch?v=Vv_x-lLGmJQ,doudou,lol,delir,98,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/Vv_x-lLGmJQ.mp3,You're so dull.,I'm so sorry.
VwKf-70OhZo,239,533,478,450,360,25.0,0.0,h264,Music,https://www.youtube.com/watch?v=VwKf-70OhZo,Scouting For Girls - James Bond Song,"Taken from their headlining gig at the 2007 Levi's Ones To Watch event at The Barfly, Camden.","James, BMG, Sony, Scouting, Epic, Barfly, 007, Girls, Music, Bond, SFG",164618,202,27,/content/drive/MyDrive/EGBI222_Group Project_1/audio/VwKf-70OhZo.mp3,"I got postcard through the door today from a friend. How often do you get postcards? It's an advert for a new flip called On Her Majesty's Secret Service. Far out, far more. James Bond 007. I wish I was James Bond.","I got postcard through the door today from a friend How often do you get postcards? It's an advert for a new flip called On Her Majesty's Secret Service Far out, far more James Bond 007 I wish I was James Bond"
Vyps-f5yCag,401,656,585,568,320,30.0,0.0,h264,Comedy,https://www.youtube.com/watch?v=Vyps-f5yCag,Stan's 4th birthday,Present time,Stan,24,1,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/Vyps-f5yCag.mp3,"Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'n gweithio. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhysgwch. Mae'r cwmhys Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n gweithio'r tîm. Mae'n Mae'r cwyl yn ddweud ac mae'n ddweud i'r ddweud. Mae'n ddweud i'r ddweud i'r ddweud. Mae'n ddweud i'r ddweud i'r ddweud. Mae'n ddweud i'r ddweud i'r ddweud. Mae'n ddweud i'r ddweud i'r ddweud. Mae'n ddweud i'r ddweud i'r ddweud. Mae'n ddweud i'r ddweud i'r ddweud. Mae'n ddweud i'r ddweud i'r ddweud. Mae'n ddweud i'r ddweud i'r ddweud. Mae'n ddweud i'r ddweud i'r ddweud Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Mae'r llwyfyn. Stan, mae'n gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweith","Don't pull the black bit because I think you need to keep it. Just take one of the little capsules out. Can it go back in its little green tub? Yeah you put it in its come to happen. Why don't you take them out of the paper? Out of the card? That's all from Gary, Matt and Patrick. No, sorry, no it's not. That's from Mummy and Daddy. Stand. Stand. Stop for one second. Stand me. Stop for one second and have a look what the clothes are. You can wear that today if you want to Stan. It's got sticky feet and it will crawl down the window. They're from Gary, Matt and Patrick. What is that? It's a beauty show. Who's going to be the blue team? Who's going to be the red team? I'll be red. Why are you going to be blue Stan? Football is there? Stan, there's something rather special from Granny Yorkshire in that box over there. Do you want to have a look? What does it say on the front Stan? Have a quick look and look at the letter, see what it looks like. Yeah. And what's inside it? What does that say on it Stan?"
W0cK-zhCyfU,531,383,254,382,360,15.0,0.0,h264,Gaming,https://www.youtube.com/watch?v=W0cK-zhCyfU,Pokemon Leaf Green Walkthrough Part 2: Oaks Parcel,"Part 2 of DG's Pokemon Leaf Green walkthrough.    In this video we delivered Oaks Parcel and caught our second team member.    I will be recording more so stay tuned!    New Pokemon That Appeared In This Episode    Rattata - A normal type, not that good for a main team, but if you wanna be unique, use it. I've used it before, it wasnt horrible but it wasn't all that good either. Only reccomended for experts.     Pidgey - A normal and flying boss. Its bulkier than Fearow, but it doesn't have as much oomph as the Spearow family. However, very good choice for beginners and vetarans alike.    Mankey - A fighting type. Great attack, fastest fighting type in the game. Honestly, its a beast. This thing can tear through teams.    Spearow - Its got a bit more kick than Pidgey, but its not as bulky. Its pretty frail but can be a good choice if used correctly.    Weedle-Caterpie - Bug types, bug types, bug types. Yes, the underated bug types. Caterpie (when fully evolved into Butterfree) is a good support Pokemon with its status moves and Weedle (as a Beedrill) is a bit better in Offensive terms, it can be very good or very bad.    Pikachu - Yes, you all know Pikachu im sure. The elecric mouse. Good attacking stats, bad defenses, and fast. This thing is a pretty good choice for an electric type, but if your patient, get Magneton, in the aspect that it is better for sweeping and what not.","Pokémon FireRed And LeafGreen, pokemon fire red, walkthrough, lets play, pokemon leaf green",394,3,1,/content/drive/MyDrive/EGBI222_Group Project_1/audio/W0cK-zhCyfU.mp3,"Hey guys, we're back to some more Pokemon Leaf Green version. In the last episode we started up the game and we got our starter Pokemon here Bulbasaur and I really reckon I was right about the nature. Raises speciality and lowers physical attack so that's a really good nature on Bulbasaur. But yeah in the last episode we just got our starter and took down our rival. So in this episode we are going to I'm not guessing that you guys mind that much. Catching it. It's like a legendary or something No reason to hill up. So yeah, this is what normal city in the game looks like but Pokemon centers and random houses the gym of course up there and Every town's a Pokemon mark. So we're gonna head inside and this dude says, you know, professor of right? I'm I need you to take this to him. So he gives us Oaks parcel So we have to deliver this to him. So yeah jumping on the ledges makes it a lot easier to get back, but yeah We can cut down back into round one. And yeah, and if you didn't mention this right, you can really only find Rattath and Pidgeys from level 2 to level 5. That's a 2 special here. You can catch them right after you go into the lab here. Especially if we give you some Pokeballs. Casual Pokemon will seem to be growing, not that much. Um, so yeah, we delivered the parcel and... It's custom Pokeball, it had it in order. Thank you. Great! It was like, what? I don't wanna figure out what you call me for. Oh right I have a request for you two. On my desk here's my vetching of Pokedex. Don't remind me of course that on Pokemon you've seen and or caught. It's a high-tech and thoughtful medium. DG, Kyle, take these with you. I'm gonna start doing voices for each character. Cause kinda like a purple Rodriguez. I actually think it's kinda funny. You must catch them to obtain complete data. So here are some tools for catching wild Pokemon. Here's your 5 Pokeballs. When a wild Pokemon appears, it's a fair game. Just throw a Pokemon out there and try to catch it. This won't always work, however. Healthy Pokemon can escape and have to be lucky. We can complete God and all the Pokemon in the world. That was my dream. Oh, that's why they created Pokemon guidebooks. Anyways, from the tool, I can't get the job done. So, I want you to do... To do... I want you to go fulfill my dream for me. It will be you too. This is a great undertaking in Pokemon history. I'm not the one you want. Haha. Don't bother coming to my place to rap this. That's always just how I imagine it to sound like. Just like a big jerk face like, yeah, I'm gonna get a town map. But anyways, I don't have a voice this is annoying me already. Even though I don't really ever need a town map, just because I know the game's so well already. I'll just get one just for sake of completion. So yeah, since we delivered the parcel now we got our pokeballs. If we wanted to we could catch a pokeball. Which I... um... I do. Not sure about that. and yeah she's a really good Pokemon I love to use it so yeah we caught Pidgey so there we go Pidgey, common sign of force and one that flaps its wing at ground level to kick up Blending Sand that's cool give it a nickname I can think of a nickname here um we'll call her see what should we call her we'll call her tornado I think that's a pretty cool name it kinda like makes sense for a flying type So yeah, that's it for round one. And I was gonna run in the Pokemon Center real quick. And we're back. So yeah, since we're going to go heal up, if you guys want to, you can go down here and battle your rival. The wild Pokemon over here are Manki and Sphero and Rattatapid, and all that stuff. Now if you walk up here, you can find a potion. So that's cool. I'm gonna do some training a bit later. Offscreen. So up here this guy will teach you how to catch a Pokemon. I'm just gonna cut this out because I'm sure you guys already know. So yeah. And we're back. So yeah, so stick this to Teach TV. I got the key items. And it'll teach you the basics with the Pokemon trainer. So yeah, that's kinda cool I guess. I'm gonna why he's using me to catch one Pokemon like I clearly already caught one Speaking of which, let's check out tornado here has a gentle nature Forget what that does, but okay actually maybe I can tell by stats Let's see that looks like high special attack and low physical defense. So, you know, I'll be right back. I say I want to check that out. Oh Well, I was wrong actually it raises up special D in lowers physical D. So that's actually pretty good Considering Pidgey's more weak to special attacks like as far as weaknesses go. Right here you can get a bunch of stuff like Weedle and Caterpie and you know, other basic Rattach Pidgey. I'm only really gonna name up the new Pokemon. And I will probably be listing them in the description. Yeah, it's a new thing I'm gonna be doing. I was just gonna start in this episode. I'm gonna like give them a quick description of the Pokemon that you can find here. Just so you guys can like see what I think about them. And we're not gonna go through the Verdean Forest today. I don't think we have time to get to the whole thing. So yeah, but here you can find Caterpie, Weedle, Metapod, Kuna, and Pikachu along, which is an electric tape. A lot of people like Pikachu. A lot of you guys thought I was gonna catch Pikachu, but I'm actually not. I have different plans for an electric tape. So yeah, like there's a lot of other good electric types in this game like Jolteon, Magneton, Electrode, Electabuzz. So yeah, Pikachu is just not really my style. I use it way too much. So yeah, so we're not gonna head into the Verdeen Forest today. We'll be definitely doing that in the next episode. So yeah. But yeah, I'm sorry we didn't really do too much in this episode, but at least we delivered the parcel and we caught a couple more of that stuff. So yeah, that's actually gonna be it for this episode. I know it was a pretty short episode, but hey, yeah, abrupt ending.","Hey guys, we're back to some more Pokemon Leaf Green version. In the last episode we started up the game and we got our starter Pokemon here Bulbasaur. I really reckon I was right about the nature. Raises speciality and lowers physical attack so that's a really good nature on Bulbasaur. But yeah in the last episode we just got our starter and took down our rival. So in this episode we are going to I would recommend that you fight the wild pokemon but I don't really like to fight wild pokemon on camera. Catching it. It's like a legendary or something No reason to hill up. So yeah, this is what normal city in the game looks like but Pokemon centers and random houses the gym of course up there and Every town's a Pokemon mark. So we're gonna head inside and this dude says, you know, professor of right? I'm gonna need you to take this to him. So he gives us Oaks parcel So we have to deliver this to him So yeah jumping on the ledges makes it a lot easier to get back but yeah We can cut down back into round one. And yeah, and if you didn't mention this right, you can really only find Rattath and Pidgeys from level two to level five. That's a two special here. You can catch them right after you go into the lab here. Especially if you give me some Pokeballs. Casual Pokemon will seem to be growing, not that much. Um, so yeah, we delivered the parcel and... It's custom Pokeball, it had it in order. Thank you. Great! It was like, what? I don't wanna figure out what you call me for! Oh right, I have a request for you two. On my desk here's my vetching of Pokedex. Don't mind if we record that on Pokemon you've seen and or caught. It's a hot tank inside of a medium. DG, Kyle, take these with you. I'm gonna start doing voices for each character. Cause kinda like a purple Rodriguez. I actually think it's kinda funny. You must catch them to obtain complete data. So here are some tools for catching wild Pokemon. Here's your 5 Pokeballs. When a wild Pokemon appears, it's a fair game. Just throw a Pokemon out there and try to catch it. This won't always work, however. Healthy Pokemon can escape, and have to be lucky. We can complete God and all the Pokemon in the world. That was my dream. Oh, that's why they created Pokemon guidebooks. Anyways, from the tool, I can't get the job done. So, I want you to do... I want you to fulfill my dream for me. It will be you too. This is a great undertaking in Pokemon history. I'm not the one you want haha. Don't bother coming to my place to rap this. That's always just how I imagine it to sound like. Just like a big jerk face like, yeah I'm gonna get out of town map. But anyways, I don't have a voice this is annoying me already. Even though I don't really ever need a town map just because I know the game's so well already. I'll just get one just for sake of completion. So yeah since we delivered the parcel now we got our pokeballs. If we wanted to we could catch a pokeball. Which I... um... I do. Not sure about that. and yeah she's a really good Pokemon I love to use it so yeah we caught a Pidgey so there we go Pidgey, common sign of force and one that flaps its wing at ground level to kick up Blending Sand that's cool give it a nickname I can think of a nickname here um we'll call her see what should we call her we'll call her tornado I think that's a pretty cool name it kinda like makes sense for a flying type So yeah, that's it for round one. And I was gonna run in the Pokemon Center real quick. And we're back. So I just went to go heal up there. Well, why did I go back? But yeah. So we went to go heal up. If you guys want to, you can go down here and battle your rival. The wild Pokemon over here are Manki and Sphero and Rattatipage, all that stuff. Now if you walk up here, you can find a potion. So that's cool. I'm gonna do some training a bit later. Offscreen. I'm gonna why he's using me to catch one of the Pokemon like I clearly already caught one Speaking of which let's check out tornado here has a gentle nature Forget what that does, but okay actually maybe I can tell by stats Let's see That looks like high special attack and low physical defense. So, you know, I'll be right back. I say I want to check that out. Oh Well, I was wrong actually it raises up special D in lowers physical D. So that's actually pretty good Considering Pidgey's more weak to special attacks like as far as weaknesses go. Right here you can get a bunch of stuff like Weedle and Caterpie and you know other basic Rattach Pidgey. I'm only really gonna name up the new Pokemon and I will probably be listing them in the description. Yeah it's a new thing I'm gonna be doing, I just gonna start in this episode. I'm gonna like give them a quick description of the Pokemon that you can find here. Just so you guys can like see what I think about them. And we're not gonna go through the Verdean Forest today. I don't think we have time to get to the whole thing. I use it way too much. So yeah, so we're not gonna head into the Verdeen Forest today. We'll be definitely doing that in the next episode, so yeah. But yeah, I'm sorry we didn't really do too much in this episode, but at least we delivered the parcel and we caught a couple more and all that stuff. So yeah, that's actually gonna be it for this episode. I know it was a pretty short episode, but hey, yeah, abrupt ending."
W2WB-_rfUx8,378,938,780,1280,720,30.0,30.0,h264,Film & Animation,https://www.youtube.com/watch?v=W2WB-_rfUx8,Winx Club -SPOTLIGHT,I created this video with the YouTube Video Editor (http://www.youtube.com/editor),YouTube editor,46,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/W2WB-_rfUx8.mp3,"Wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait,","Wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait,"
W7YU-tB02h4,95,789,729,640,480,30.0,0.0,h264,Education,https://www.youtube.com/watch?v=W7YU-tB02h4,أ - عبدالله سالم (الظواهر السلبية), ,"الظواهر, السلبية",95,2,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/W7YU-tB02h4.mp3,بسم الله الرحمن الرحيم والصلاة والسلام على نبينا محمد وعلى آله وصحبه وسلم من رأى منكم منكرن؟ ومع ذلك يتخلصون المعلم مع طلابه ينصحهم ويبصرهم في ظواهرهم ومع ذلك يتخلصون المعلم مع ظواهرهم ومع ذلك يتخلصون المعلم مع ظواهرهم الله وعلم وحكم صلى الله عليه وسلم عن النبينا محمد,"In the name of Allah, the most Gracious, the most Merciful. Peace be upon you all"
WF1I-YBc9zY,81,1927,1733,1152,720,15.0,15.0,h264,Gaming,https://www.youtube.com/watch?v=WF1I-YBc9zY,what the heck can i do!-Minecraft,this was a very boring video tell me what to do and what vids i should make thanks!,"boring, heck freack what can i do",52,1,1,/content/drive/MyDrive/EGBI222_Group Project_1/audio/WF1I-YBc9zY.mp3,"Okay, what is up you guys? Joe waskin here. Um, this is my first YouTube video and I don't give a frick on what to frickin do So just leave the comment section on what I should do and I'm just gonna say like What I watched the most on YouTube is like y'all cast kept sparkles and venom. Oh God, Jimmy's left in the little wood My god, I could just go on forever um, but it's I'm to pull it would be here I guess and I Really don't know what to do. So just leave in the comment section. I know I've already said this just of what to do I will do videos heads up you guys want to just your guys is whatever I guess that's it for now so you don't need to do my hopefully next videos be longer bye","Okay, what is up you guys Joe Washington here um this is my first YouTube video and I don't give a frick on what to frickin do so just leave in the comment section on what I should do and I'm just gonna say like What I watched the most on YouTube is like y'all cast kept sparkles and then oh God Jimmy's left in the little wood My god, I could just go on forever. Um, but it's I'm supposed to be here I guess and I Really don't know what to do. So just leave in the comment section. I know I've already said this just of what to do I will do videos heads up you guys want to just your guys is whatever I guess that's it for now so you don't need to do my hopefully next videos be longer bye"
